nomor_surat|nomor_ayat|judul_latin|konten
72|16|Jin|(Aku hanya) menyampaikan (peringatan) dari Allah dan risalah-Nya. Dan barangsiapa mendurhakai Allah dan Rasul-Nya maka sesungguhnya dia akan mendapat (azab) neraka Jahanam, mereka kekal di dalamnya selama-lamanya.” 
72|17|Jin|Sehingga apabila mereka melihat (azab) yang diancamkan kepadanya, maka mereka akan mengetahui siapakah yang lebih lemah penolongnya dan lebih sedikit jumlahnya. 
72|18|Jin|Katakanlah (Muhammad), “Aku tidak mengetahui, apakah azab yang diancamkan kepadamu itu sudah dekat ataukah Tuhanku menetapkan waktunya masih lama.” 
72|19|Jin|Dia Mengetahui yang gaib, tetapi Dia tidak memperlihatkan kepada siapa pun tentang yang gaib itu. 
72|20|Jin|Kecuali kepada rasul yang diridai-Nya, maka sesungguhnya Dia mengadakan penjaga-penjaga (malaikat) di depan dan di belakangnya. 
72|21|Jin|Agar Dia mengetahui bahwa rasul-rasul itu sungguh telah menyampaikan risalah Tuhannya, sedang (ilmu-Nya) meliputi apa yang ada pada mereka, dan Dia menghitung segala sesuatu satu persatu. 
72|22|Jin|dan sesungguhnya Mahatinggi keagungan Tuhan kami, Dia tidak beristri dan tidak beranak.”
72|23|Jin|Dan sesungguhnya orang yang bodoh di antara kami dahulu selalu mengucapkan (perkataan) yang melampaui batas terhadap Allah,
72|24|Jin|dan sesungguhnya kami mengira, bahwa manusia dan jin itu tidak akan mengatakan perkataan yang dusta terhadap Allah, 
72|25|Jin|dan sesungguhnya ada beberapa orang laki-laki dari kalangan manusia yang meminta perlindungan kepada beberapa laki-laki dari jin, tetapi mereka (jin) menjadikan mereka (manusia) bertambah sesat. 
72|26|Jin|Dan sesungguhnya mereka (jin) mengira seperti kamu (orang musyrik Mekah) yang juga mengira bahwa Allah tidak akan membangkitkan kembali siapa pun (pada hari Kiamat). 
72|27|Jin|Dan sesungguhnya kami (jin) telah mencoba mengetahui (rahasia) langit, maka kami mendapatinya penuh dengan penjagaan yang kuat dan panah-panah api, 
72|28|Jin|dan sesungguhnya kami (jin) dahulu dapat menduduki beberapa tempat di langit itu untuk mencuri dengar (berita-beritanya). Tetapi sekarang siapa (mencoba) mencuri dengar (seperti itu) pasti akan menjumpai panah-panah api yang mengintai (untuk membakarnya).
72|28|Jin|dan sesungguhnya kami (jin) dahulu dapat menduduki beberapa tempat di langit itu untuk mencuri dengar (berita-beritanya). Tetapi sekarang siapa (mencoba) mencuri dengar (seperti itu) pasti akan menjumpai panah-panah api yang mengintai (untuk membakarnya).
73|1|Orang Yang Berselimut|Wahai orang yang berselimut (Muhammad)!
73|2|Orang Yang Berselimut|Dan bersabarlah (Muhammad) terhadap apa yang mereka katakan dan tinggalkanlah mereka dengan cara yang baik.
73|3|Orang Yang Berselimut|Dan biarkanlah Aku (yang bertindak) terhadap orang-orang yang mendustakan, yang memiliki segala kenikmatan hidup, dan berilah mereka penangguhan sebentar.
73|4|Orang Yang Berselimut|Sungguh, di sisi Kami ada belenggu-belenggu (yang berat) dan neraka yang menyala-nyala,
73|5|Orang Yang Berselimut|dan (ada) makanan yang menyumbat di kerongkongan dan azab yang pedih.
73|6|Orang Yang Berselimut|(Ingatlah) pada hari (ketika) bumi dan gunung-gunung berguncang keras, dan menjadilah gunung-gunung itu seperti onggokan pasir yang dicurahkan.
73|7|Orang Yang Berselimut|Sesungguhnya Kami telah mengutus seorang Rasul (Muhammad) kepada kamu, yang menjadi saksi terhadapmu, sebagaimana Kami telah mengutus seorang Rasul kepada Fir‘aun.
73|8|Orang Yang Berselimut|Namun Fir‘aun mendurhakai Rasul itu, maka Kami siksa dia dengan siksaan yang berat.
73|9|Orang Yang Berselimut|Lalu bagaimanakah kamu akan dapat menjaga dirimu jika kamu tetap kafir kepada hari yang menjadikan anak-anak beruban.
73|10|Orang Yang Berselimut|Langit terbelah pada hari itu. Janji Allah pasti terlaksana.
73|11|Orang Yang Berselimut|Sungguh, ini adalah peringatan. Barangsiapa menghendaki, niscaya dia mengambil jalan (yang lurus) kepada Tuhannya.
73|12|Orang Yang Berselimut|Bangunlah (untuk salat) pada malam hari, kecuali sebagian kecil,
73|13|Orang Yang Berselimut|Sesungguhnya Tuhanmu mengetahui bahwa engkau (Muhammad) berdiri (salat) kurang dari dua pertiga malam, atau seperdua malam atau sepertiganya dan (demikian pula) segolongan dari orang-orang yang bersamamu. Allah menetapkan ukuran malam dan siang. Allah mengetahui bahwa kamu tidak dapat menentukan batas-batas waktu itu, maka Dia memberi keringanan kepadamu, karena itu bacalah apa yang mudah (bagimu) dari Al-Qur'an; Dia mengetahui bahwa akan ada di antara kamu orang-orang yang sakit, dan yang lain berjalan di bumi mencari sebagian karunia Allah; dan yang lain berperang di jalan Allah, maka bacalah apa yang mudah (bagimu) dari Al-Qur'an dan laksanakanlah salat, tunaikanlah zakat dan berikanlah pinjaman kepada Allah pinjaman yang baik. Kebaikan apa saja yang kamu perbuat untuk dirimu niscaya kamu memperoleh (balasan)nya di sisi Allah sebagai balasan yang paling baik dan yang paling besar pahalanya. Dan mohonlah ampunan kepada Allah; sungguh, Allah Maha Pengampun, Maha Penyayang.
73|14|Orang Yang Berselimut|(yaitu) separuhnya atau kurang sedikit dari itu,
73|15|Orang Yang Berselimut|atau lebih dari (seperdua) itu, dan bacalah Al-Qur'an itu dengan perlahan-lahan.
73|16|Orang Yang Berselimut|Sesungguhnya Kami akan menurunkan perkataan yang berat kepadamu.
73|17|Orang Yang Berselimut|Sungguh, bangun malam itu lebih kuat (mengisi jiwa); dan (bacaan pada waktu itu) lebih berkesan. 
73|18|Orang Yang Berselimut|Sesungguhnya pada siang hari engkau sangat sibuk dengan urusan-urusan yang panjang.
73|19|Orang Yang Berselimut|Dan sebutlah nama Tuhanmu, dan beribadahlah kepada-Nya dengan sepenuh hati.
73|20|Orang Yang Berselimut|(Dialah) Tuhan timur dan barat, tidak ada tuhan selain Dia, maka jadikanlah Dia sebagai pelindung.
73|20|Orang Yang Berselimut|(Dialah) Tuhan timur dan barat, tidak ada tuhan selain Dia, maka jadikanlah Dia sebagai pelindung.
74|1|Orang Yang Berkemul|Wahai orang yang berkemul (berselimut)!
74|2|Orang Yang Berkemul|bagi orang-orang kafir tidak mudah.
74|3|Orang Yang Berkemul|Biarkanlah Aku (yang bertindak) terhadap orang yang Aku sendiri telah menciptakannya,
74|4|Orang Yang Berkemul|dan Aku beri kekayaan yang melimpah,
74|5|Orang Yang Berkemul|dan anak-anak yang selalu bersamanya,
74|6|Orang Yang Berkemul|dan Aku beri kelapangan (hidup) seluas-luasnya.
74|7|Orang Yang Berkemul|Kemudian dia ingin sekali agar Aku menambahnya.
74|8|Orang Yang Berkemul|Tidak bisa! Sesungguhnya dia telah menentang ayat-ayat Kami (Al-Qur'an).
74|9|Orang Yang Berkemul|Aku akan membebaninya dengan pendakian yang memayahkan.
74|10|Orang Yang Berkemul|Sesungguhnya dia telah memikirkan dan menetapkan (apa yang ditetapkannya),
74|11|Orang Yang Berkemul|maka celakalah dia! Bagaimana dia menetapkan?
74|12|Orang Yang Berkemul|bangunlah, lalu berilah peringatan!
74|13|Orang Yang Berkemul|Sekali lagi, celakalah dia! Bagaimana dia menetapkan?
74|14|Orang Yang Berkemul|Kemudian dia (merenung) memikirkan,
74|15|Orang Yang Berkemul|lalu berwajah masam dan cemberut,
74|16|Orang Yang Berkemul|kemudian berpaling (dari kebenaran) dan menyombongkan diri,
74|17|Orang Yang Berkemul|lalu dia berkata, “(Al-Qur'an) ini hanyalah sihir yang dipelajari (dari orang-orang dahulu).
74|18|Orang Yang Berkemul|Ini hanyalah perkataan manusia.”
74|19|Orang Yang Berkemul|Kelak, Aku akan memasukkannya ke dalam (neraka) Saqar,
74|20|Orang Yang Berkemul|dan tahukah kamu apa (neraka) Saqar itu?
74|21|Orang Yang Berkemul|Ia (Saqar itu) tidak meninggalkan dan tidak membiarkan,
74|22|Orang Yang Berkemul|yang menghanguskan kulit manusia.
74|23|Orang Yang Berkemul|dan agungkanlah Tuhanmu,
74|24|Orang Yang Berkemul|Di atasnya ada sembilan belas (malaikat penjaga).
74|25|Orang Yang Berkemul|Dan yang Kami jadikan penjaga neraka itu hanya dari malaikat; dan Kami menentukan bilangan mereka itu hanya sebagai cobaan bagi orang-orang kafir, agar orang-orang yang diberi kitab menjadi yakin, agar orang yang beriman bertambah imannya, agar orang-orang yang diberi kitab dan orang-orang mukmin itu tidak ragu-ragu; dan agar orang-orang yang di dalam hatinya ada penyakit dan orang-orang kafir (berkata), “Apakah yang dikehendaki Allah dengan (bilangan) ini sebagai suatu perumpamaan?” Demikianlah Allah membiarkan sesat orang-orang yang Dia kehendaki dan memberi petunjuk kepada orang-orang yang Dia kehendaki. Dan tidak ada yang mengetahui bala tentara Tuhanmu kecuali Dia sendiri. Dan Saqar itu tidak lain hanyalah peringatan bagi manusia.
74|26|Orang Yang Berkemul|Tidak! Demi bulan,
74|27|Orang Yang Berkemul|dan demi malam ketika telah berlalu,
74|28|Orang Yang Berkemul|dan demi subuh apabila mulai terang, 
74|29|Orang Yang Berkemul|sesunggunya (Saqar itu) adalah salah satu (bencana) yang sangat besar,
74|30|Orang Yang Berkemul|sebagai peringatan bagi manusia, 
74|31|Orang Yang Berkemul|(yaitu) bagi siapa di antara kamu yang ingin maju atau mundur.
74|32|Orang Yang Berkemul|Setiap orang bertanggung jawab atas apa yang telah dilakukannya,
74|33|Orang Yang Berkemul|kecuali golongan kanan,
74|34|Orang Yang Berkemul|dan bersihkanlah pakaianmu,
74|35|Orang Yang Berkemul|berada di dalam surga, mereka saling menanyakan,
74|36|Orang Yang Berkemul|tentang (keadaan) orang-orang yang berdosa, 
74|37|Orang Yang Berkemul|”Apa yang menyebabkan kamu masuk ke dalam (neraka) Saqar?”
74|38|Orang Yang Berkemul|Mereka menjawab, “Dahulu kami tidak termasuk orang-orang yang me-laksanakan salat, 
74|39|Orang Yang Berkemul|dan kami (juga) tidak memberi makan orang miskin, 
74|40|Orang Yang Berkemul|bahkan kami biasa berbincang (untuk tujuan yang batil), bersama orang-orang yang membicarakannya, 
74|41|Orang Yang Berkemul|dan kami mendustakan hari pembalasan, 
74|42|Orang Yang Berkemul|sampai datang kepada kami kematian.” 
74|43|Orang Yang Berkemul|Maka tidak berguna lagi bagi mereka syafaat (pertolongan) dari orang-orang yang memberikan syafaat. 
74|44|Orang Yang Berkemul|Lalu mengapa mereka (orang-orang kafir) berpaling dari peringatan (Allah)?
74|45|Orang Yang Berkemul|dan tinggalkanlah segala (perbuatan) yang keji,
74|46|Orang Yang Berkemul|seakan-akan mereka keledai liar yang lari terkejut,
74|47|Orang Yang Berkemul|lari dari singa. 
74|48|Orang Yang Berkemul|Bahkan setiap orang dari mereka ingin agar diberikan kepadanya lembaran-lembaran (kitab) yang terbuka. 
74|49|Orang Yang Berkemul|Tidak! Sebenarnya mereka tidak takut kepada akhirat.
74|50|Orang Yang Berkemul|Tidak! Sesungguhnya (Al-Qur'an) itu benar-benar suatu peringatan. 
74|51|Orang Yang Berkemul|Maka barangsiapa menghendaki, tentu dia mengambil pelajaran darinya. 
74|52|Orang Yang Berkemul|Dan mereka tidak akan mengambil pelajaran darinya (Al-Qur'an) kecuali (jika) Allah menghendakinya. Dialah Tuhan yang patut (kita) bertakwa kepada-Nya dan yang berhak memberi ampunan. 
74|53|Orang Yang Berkemul|dan janganlah engkau (Muhammad) memberi (dengan maksud) memperoleh (balasan) yang lebih banyak.
74|54|Orang Yang Berkemul|Dan karena Tuhanmu, bersabarlah.
74|55|Orang Yang Berkemul|Maka apabila sangkakala ditiup,
74|56|Orang Yang Berkemul|maka itulah hari yang serba sulit,
74|56|Orang Yang Berkemul|maka itulah hari yang serba sulit,
75|1|Hari Kiamat|Aku bersumpah dengan hari Kiamat,
75|2|Hari Kiamat|pada hari itu manusia berkata, “Ke mana tempat lari?”
75|3|Hari Kiamat|Tidak! Tidak ada tempat berlindung!
75|4|Hari Kiamat|Hanya kepada Tuhanmu tempat kembali pada hari itu.
75|5|Hari Kiamat|Pada hari itu diberitakan kepada manusia apa yang telah dikerjakannya dan apa yang dilalaikannya.
75|6|Hari Kiamat|Bahkan manusia menjadi saksi atas dirinya sendiri,
75|7|Hari Kiamat|dan meskipun dia mengemukakan alasan-alasannya.
75|8|Hari Kiamat|Jangan engkau (Muhammad) gerakkan lidahmu (untuk membaca Al-Qur'an) karena hendak cepat-cepat (menguasai)nya.
75|9|Hari Kiamat|Sesungguhnya Kami yang akan mengumpulkannya (di dadamu) dan membacakannya. 
75|10|Hari Kiamat|Apabila Kami telah selesai membacakannya maka ikutilah bacaannya itu. 
75|11|Hari Kiamat|Kemudian sesungguhnya Kami yang akan menjelaskannya. 
75|12|Hari Kiamat|dan aku bersumpah demi jiwa yang selalu menyesali (dirinya sendiri).
75|13|Hari Kiamat|Tidak! Bahkan kamu mencintai kehidupan dunia, 
75|14|Hari Kiamat|dan mengabaikan (kehidupan) akhirat. 
75|15|Hari Kiamat|Wajah-wajah (orang mukmin) pada hari itu berseri-seri,
75|16|Hari Kiamat|memandang Tuhannya. 
75|17|Hari Kiamat|Dan wajah-wajah (orang kafir) pada hari itu muram, 
75|18|Hari Kiamat|mereka yakin bahwa akan ditimpakan kepadanya malapetaka yang sangat dahsyat.
75|19|Hari Kiamat|Tidak! Apabila (nyawa) telah sampai ke kerongkongan,
75|20|Hari Kiamat|dan dikatakan (kepadanya), “Siapa yang dapat menyembuhkan?”
75|21|Hari Kiamat|Dan dia yakin bahwa itulah waktu perpisahan (dengan dunia), 
75|22|Hari Kiamat|dan bertaut betis (kiri) dengan betis (kanan),
75|23|Hari Kiamat|Apakah manusia mengira bahwa Kami tidak akan mengumpulkan (kembali) tulang-belulangnya?
75|24|Hari Kiamat|kepada Tuhanmulah pada hari itu kamu dihalau. 
75|25|Hari Kiamat|Karena dia (dahulu) tidak mau membenarkan (Al-Qur'an dan Rasul) dan tidak mau melaksanakan salat, 
75|26|Hari Kiamat|tetapi justru dia mendustakan (Rasul) dan berpaling (dari kebenaran), 
75|27|Hari Kiamat|kemudian dia pergi kepada keluarganya dengan sombong.
75|28|Hari Kiamat|Celakalah kamu! Maka celakalah! 
75|29|Hari Kiamat|Sekali lagi, celakalah kamu (manusia)! Maka celakalah! 
75|30|Hari Kiamat|Apakah manusia mengira, dia akan dibiarkan begitu saja (tanpa pertanggungjawaban)?
75|31|Hari Kiamat|Bukankah dia mulanya hanya setetes mani yang ditumpahkan (ke dalam rahim), 
75|32|Hari Kiamat|kemudian (mani itu) menjadi sesuatu yang melekat, lalu Allah menciptakannya dan menyempurnakannya, 
75|33|Hari Kiamat|lalu Dia menjadikan darinya sepasang laki-laki dan perempuan. 
75|34|Hari Kiamat|(Bahkan) Kami mampu menyusun (kembali) jari-jemarinya dengan sempurna. 
75|35|Hari Kiamat|Bukankah (Allah yang berbuat) demikian berkuasa (pula) menghidupkan orang mati?
75|36|Hari Kiamat|Tetapi manusia hendak membuat maksiat terus-menerus. 
75|37|Hari Kiamat|Dia bertanya, “Kapankah hari Kiamat itu?”
75|38|Hari Kiamat|Maka apabila mata terbelalak (ketakutan), 
75|39|Hari Kiamat|dan bulan pun telah hilang cahayanya,
75|40|Hari Kiamat|lalu matahari dan bulan dikumpulkan, 
75|40|Hari Kiamat|lalu matahari dan bulan dikumpulkan, 
76|1|Manusia|Bukankah pernah datang kepada manusia waktu dari masa, yang ketika itu belum merupakan sesuatu yang dapat disebut?
76|2|Manusia|Sungguh, kami takut akan (azab) Tuhan pada hari (ketika) orang-orang berwajah masam penuh kesulitan.”
76|3|Manusia|Maka Allah melindungi mereka dari kesusahan hari itu, dan memberikan kepada mereka keceriaan dan kegembiraan.
76|4|Manusia|Dan Dia memberi balasan kepada mereka karena kesabarannya (berupa) surga dan (pakaian) sutera.
76|5|Manusia|Di sana mereka duduk bersandar di atas dipan, di sana mereka tidak melihat (merasakan teriknya) matahari dan tidak pula dingin yang berlebihan.
76|6|Manusia|Dan naungan (pepohonan)nya dekat di atas mereka dan dimudahkan semudah-mudahnya untuk memetik (buah)nya.
76|7|Manusia|Dan kepada mereka diedarkan bejana-bejana dari perak dan piala-piala yang bening laksana kristal,
76|8|Manusia|kristal yang jernih terbuat dari perak, mereka tentukan ukurannya yang sesuai (dengan kehendak mereka). 
76|9|Manusia|Dan di sana mereka diberi segelas minuman bercampur jahe.
76|10|Manusia|(Yang didatangkan dari) sebuah mata air (di surga) yang dinamakan Salsabil.
76|11|Manusia|Dan mereka dikelilingi oleh para pemuda yang tetap muda. Apabila kamu melihatnya, akan kamu kira mereka, mutiara yang bertaburan.
76|12|Manusia|Sungguh, Kami telah menciptakan manusia dari setetes mani yang bercampur yang Kami hendak mengujinya (dengan perintah dan larangan), karena itu Kami jadikan dia mendengar dan melihat.
76|13|Manusia|Dan apabila engkau melihat (keadaan) di sana (surga), niscaya engkau akan melihat berbagai macam kenikmatan dan kerajaan yang besar.
76|14|Manusia|Mereka berpakaian sutera halus yang hijau dan sutera tebal dan memakai gelang terbuat dari perak, dan Tuhan memberikan kepada mereka minuman yang bersih (dan suci).
76|15|Manusia|Inilah balasan untukmu, dan segala usahamu diterima dan diakui (Allah).
76|16|Manusia|Sesungguhnya Kamilah yang menurunkan Al-Qur'an kepadamu (Muhammad) secara berangsur-angsur.
76|17|Manusia|Maka bersabarlah untuk (melaksanakan) ketetapan Tuhanmu, dan janganlah engkau ikuti orang yang berdosa dan orang yang kafir di antara mereka.
76|18|Manusia|Dan sebutlah nama Tuhanmu pada (waktu) pagi dan petang.
76|19|Manusia|Dan pada sebagian dari malam, maka bersujudlah kepada-Nya dan bertasbihlah kepada-Nya pada bagian yang panjang di malam hari.
76|20|Manusia|Sesungguhnya mereka (orang kafir) itu mencintai kehidupan (dunia) dan meninggalkan hari yang berat (hari akhirat) di belakangnya.
76|21|Manusia|Kami telah menciptakan mereka dan menguatkan persendian tubuh mereka. Tetapi, jika Kami menghendaki, Kami dapat mengganti dengan yang serupa mereka.
76|22|Manusia|Sungguh, (ayat-ayat) ini adalah peringatan, maka barangsiapa menghendaki (kebaikan bagi dirinya) tentu dia mengambil jalan menuju kepada Tuhannya.
76|23|Manusia|Sungguh, Kami telah menunjukkan kepadanya jalan yang lurus; ada yang bersyukur dan ada pula yang kufur. 
76|24|Manusia|Tetapi kamu tidak mampu (menempuh jalan itu), kecuali apabila Allah kehendaki Allah. Sungguh, Allah Maha Mengetahui, Mahabijaksana. 
76|25|Manusia|Dia memasukkan siapa pun yang Dia kehendaki ke dalam rahmat-Nya (surga). Adapun bagi orang-orang zalim disediakan-Nya azab yang pedih.
76|26|Manusia|Sungguh, Kami telah menyediakan bagi orang-orang kafir rantai, belenggu dan neraka yang menyala-nyala. 
76|27|Manusia|Sungguh, orang-orang yang berbuat kebajikan akan minum dari gelas (berisi minuman) yang campurannya adalah air kafur, 
76|28|Manusia|(yaitu) mata air (dalam surga) yang diminum oleh hamba-hamba Allah dan mereka dapat memancarkannya dengan sebaik-baiknya.
76|29|Manusia|Mereka memenuhi nazar dan takut akan suatu hari yang azabnya merata di mana-mana. 
76|30|Manusia|Dan mereka memberikan makanan yang disukainya kepada orang miskin, anak yatim dan orang yang ditawan, 
76|31|Manusia|(sambil berkata), “Sesungguhnya kami memberi makanan kepadamu hanyalah karena mengharapkan keridaan Allah, kami tidak mengharap balasan dan terima kasih dari kamu.
76|31|Manusia|(sambil berkata), “Sesungguhnya kami memberi makanan kepadamu hanyalah karena mengharapkan keridaan Allah, kami tidak mengharap balasan dan terima kasih dari kamu.
77|1|Malaikat Yang Diutus|Demi (malaikat-malaikat) yang diutus untuk membawa kebaikan,
77|2|Malaikat Yang Diutus|dan apabila gunung-gunung dihancurkan menjadi debu,
77|3|Malaikat Yang Diutus|dan apabila rasul-rasul telah ditetapkan waktunya.
77|4|Malaikat Yang Diutus|(Niscaya dikatakan kepada mereka), “Sampai hari apakah ditangguhkan (azab orang-orang kafir itu)?”
77|5|Malaikat Yang Diutus|Sampai hari keputusan.
77|6|Malaikat Yang Diutus|Dan tahukah kamu apakah hari ke-putusan itu?
77|7|Malaikat Yang Diutus|Celakalah pada hari itu, bagi mereka yang mendustakan (kebenaran).
77|8|Malaikat Yang Diutus|Bukankah telah Kami binasakan orang-orang yang dahulu?
